,text,label
133, hardik badhai ewum mumgalamay shubhakamana hajur haru ko dampatya jiwan phalos phulos shukha़may rahos shubh aasirbad,1
134, natak chahin ali dherai nai bhayo hai tapaimko,0
135, wyaktigat jiwan awasya chha sabaiko hunchha tar wyaktigat jiwanama jodiekalai lakhapakha lagaundai nayan sambandha joddai,1
136, yo mero wyaktigat jiwan ho bhandai man lageko garnu sahi hoin,0
137, mahasay nayan waiwahik jiwanako shubhakamana,1
138, tyati lekhisakepachhi antimama shubhakamana bhanera kin lekhnu,0
139, yo pheri sidhai mero yasama samarthan chhainamalai man paren bhane bhaigo ni,0
140, mathi lekhekai chhan ta aaj chahin hami sabaibat eutai kura chahanchhaum aashirwad,1
141, ab yati anurodh nai garepachhi 5 shabdako shubhakamana pani ke nadinu,1
142, mehandiko pat jhai bhaera nepali nariko hatama rumg bharihanuhos,1
143, swachchha paniko muhan bhaera harek nepalilai tirkhako pyas metairahanuhos,1
144, mero tarphabat aashirwad sathai dampati jiwanalai shubhakamana ra halka raMailo,1
145, wigat je bhayo bhayo ab wartamanama wigat nadoho yaunu hola,2
146, aaj euta kura pakka bhayo srimati euti kharab thin,0
147, duiti pani kharab parna sakchhin,0
148, tar eutai manchheko jiwanama tinatin wati srimati nai kharab,0
149, kura pakka chha bigatama tapai kharab charitrakai hunuhudoraichh,0
150, ab bigat badalna sakindain tyasaile bhawisyama charitrawan banna yo biwahale prerana thapos shubhakamana,1
151, shatapratishat,1
152, la badhai chha sar ab dherai janalai kam milne bho,1
153, hajurako bihele kam napakale pani kam paune bhae,1
154, kaTilai samachar banaun bhyai nabhyai hune bho pheri ni rabi sarako biheko samachar padhan naparos yahi bihele saphalata paos,1
155, tapaiko desh ra janatapratiko yogadan mahan chha,1
156, sar tar ke garne deshako kanun nai gatilo chhain aaj pakrinchhna bholi chhutchhna,0
157, tyasaile ta pranalima nai hit nagari hudain bhaneko eka duijanalai dekhaera dherailai phaida hudain bhai,0
158, gai katera khaneharu nepaliko dusman ho,0
159, yasale yo dekhauchh ki nepalama kunai nepaliko sarakar nabhaera kunai jhole paschima bidharmi ko sarakar chha nepalama gai katera khane kunai rumg le herda uchit chhain,2
160, gai hatyara lai kathor danda hunuparchha,0
161, nepalamai basi nepalikai goth bat gai chorera gai katera khaneharu hindu nepalika dusman hun,0
162, salam chha rabi sar,1
163, khai nepal ko kanun daiwale janun chha ke garne,2
164, nayan jogile ali badi kharani dhaschha bhaneko jastai hoki jasto lagyo,2
165, sarakarako kala kartutaharu chhopnaka lagi kehidinako natak pani hun sakchha,2
166, ajhai thula machhaharulai surakshit garna pani hun sakchha,2
167, pradhan nyayadhishako sachcha ra imanadaritako karya pani hun sakchha jehos ram्raiko lagi hos rabi ji,1
168, aajako karyakram hernu hola,2
169, sriman ko prasansha gari halna alik hatar garidai,1
170, rabi sar pahila gugol bat laibh herna milthyo aajakal kin gugol bat laibh aaudain,2
171, bachnalai bachekai chhu bhannapani laj lagne,2
172, hasnalai hasekai chhu bhannapani laj lagne,2
173, uDang्go chha sarakar anyol chhayo deshama jannalai janekai chhu bhannapani laj lagne,2
174, bhrastachar ra mahangile ab kati thala parne,2
175, aaphnai deshama basekai chhu bhannapani laj lagne,2
176, hanso rodan pida khusi khai ke rahyo ra dekhna,2
177, nyayalayama aashako diyo balnaiparchha,1
178, bhrasta ra dalal mathi rana shasan chalnaiparchha,0
179, ultai panch nyayadhish dalal neta bhanaudasan milera ranalai paltae bhane,0
180, naulo kura nasochda hunchha anek hunchha hamro nepalama,0
181, daju bhasha alik sudharau ki,1
182, rana shasan sang ahileko pradhananyadhis lai yasari najodeko bhaye hune,2
183, ahile bhaeko wa hundai gareko karyalai rana shasan bhandainan ki daju matrai sujhab,2
184, hami banaun thalaum garchhu euta projekta jasari garaum,2
185, ma ahile kyanadama padhdai chhu ra yahan bat sakdo uthaunchhu paisa,2
186, sarakar bhrasta chha,0
187, bhrastacharako lagi sarakar chha,1
188, euta Melamchi aayojana sappanna na hune yo deshama,0
189, dharma ra deshalai ta nachhodnele pulama garne ke laj manlan ra jasale je sukai bhanos,0
190, tesai hamrae desh pachhadi parekae haein sar,2
191, bhatamara neta bhaesi yastai hunchha jasto chha sarakar ke garnu sar,0
192, janatako hariday khusi parne sarakarako kadam rahen,0
193, thula thula sapana badhnuko sato yo pul banauchhu bhanera kam gareka bha hai hai hola,2
194, karnali jasto thulo nadima banne pulako lagat pani sano bhane chhain,2
195, tyasaima petapalne thalo bha chha katika ta yo projekta pani janatakai sahayogama janatabatai banla baru,2
196, kathai hamro desh ka neta janatalai subidha sampanna banaun ta kaho ka yauta pul dhari banaudai nan,2
197, chunabako bela dhatachhal garna lai ho lahai sar,0
198, kehi pani nagarau bhanne manashay bhaera bhanda pani kehi garau bhanne manashay ko abhabale desh aghi badhna sakeko chhain,2
199, daju sadhai samman chha,1
200, rait,1
201, pul ra batoko kuro sarhai ramailo hunchha,1
202, rajanitima dherai neta bhanaudako roji roti banchha,1
203, raarko tir mantri bhaeko bela taraika kehi jillama kholchha kholchhama pul banaeka chhan,1
204, bhrastachari nepali ko ko chhanabideshama kun baimkama paisa rakam khata chhan bhanne kurako pardaphas,0
205, bayan garne shabdako khojima chhu,2
206, sarasayad bhagawan aaphai prakat hun sambhaw nabhaera hajur jasto manchhe pathaeka hola,1
207, sayad kehi itta thapne kam mero pani rahane chha,2
208, aajako karyakram hernu hola,2
209, euta atinai durbhagya purna ghatana ho pradesh ko tyasako phaloap gardin anurodh gardchhu,2
210, tapailai syalut chha sakejati,1
211, aaphno yogadan didai janus bhagawan hamesha sath dinuhunechh mero prathana chha,1
212, wah sancharakarmi paropakaripatrakarita lokakalyanakari janahit janasewa durgam manakarita rawikarit,0
213, aajako chai thiyo,2
214, dajyu hami pani sahayog garna chahanchhau kasari madhyam batai dinu paryo,2
215, ekadam ram्ro kamako suruwat bhaeko chha,1
216, yas kamama hami sabaile aaphno aaphno kshetrabat sakne sahayog garnu parne bela aaeko chha,1
217, rawi daju hajurale program ma kin tai lagaununna bado socheko chhu tar nai patta lagaun saken,1
218, ram्ro kam ko khulera prashumsa garinchha,1
219, naram्ro kam ko ghor birodh,0
220, sachcha ra sachet nagariko mul dharma nai ehi ho,2
221, gunastariy sewako nirantarata aspatalama hos badhai chha,1
222, badhai chha,1
223, eka patak pradhanamantri bannu parchha dai,2
224, aajako karyakram hernu hola,2
225, malai chahi sahi lagyo mitrako ke chha ta ray salla sarakari karyalayama anugaman phitalo bhayo yasto laituge parale hundainan hai,2
226, pratikshama thiena kahile aaunchh,2
227, badhai chha aaphailai banaunu bhaeko ma,1
228, rabi sarako karyakram sadhai yutyub ma herne garchhu,1
229, kunai karyakram pani chhuteko hudain,1
230, din bhari kam rati rom ma aay pani yutyuw ma karyakram herinchha,1
231, ani maja le sutinchha rabi sar tapai hami jasta aamanagarik ko lagi bhagawan hunuhunchha,1
232, yasari sadhai hajur janata ko paksha kam garirahanu shubhakamana,1
233, bharkhar here yata aako chhurajakot aspatal ko lagi ma pani kehi sayog garera eka ita lagaune chhu rabi sar,1
234, yutyubama herdai pani chhu,2
235, shubh prabhat,1
236, rajakot aspatal ko sahayog kasari garna sakinchha karipaya janakari pau,1
237, bhai ko din shubh ra mumgal rahos dhanyawad,1
238, wiswasako tyahi dhip dhip balne diyole nai andhyaro bhagaun maddat gardachh,1
239, tar diyo balna kahile nachhodnu hola har paristhitima sadaiw agrasar rahanuhola,1
240, harek manchheko saphalata ko pachhada़i euta mahilako hat hunchha tar hajurako saphalata ko pachhada़i char jana mahilako hat chha,2
241, naya kamako lagi hajur lai badhai,1
242, agrim shubhakamana,1
243, pahile kholeka kshetriy karyalay ta banda garnus,0
244, hardik badhai ebam saphalatako shubhakamana,1
245, gret,1
246, yo karyakram euta kose dhunga banos shubhakamana ewa badhai,1
247, euta sundar nayan din banos,1
248, ram्ro kamako lagi shubhakamana chha,1
249, sajha sabal modal ko euta karyakram taiyar parnu,2
250, bihe nagari base sabako man jitne kuro dekhiyo,2
251, dherai ram्ro kam rabi sar badhai tatha pragati ko agrim shubh kamana,1
252, sarwasadharan ko hitaka lagi garnu bhaeko kamako lagi muri muri dhanyawad chha,1
253, ram्ro kamako suruwat karyakram ajhai prabhawakari banos,1
254, hardik badhai ebam saphalatako,1
255, gharama budhilai tanaw diera asanti phailaune ani sabako sara bhagawan rupi rup dekhaune,0
256, dhantimro samajik karya pahila ghar shanti gar ani banki duniyan gar,1
257, yasako skarin sat rakhirahanu hola kunai din wastawikata purai bujhera pachhutaun kam lagchha,2
258, pahila kasta thie bhanne kuram matalab bhaena,2
259, ahile ke gardaichhan bhanne kuram hami kendrit chhau dhukka hunuhola,1
260, galti swikarnunai thulo prayaschit ho,1
261, maph garun ya nagarun chandramama pani dag nalageko kahan chhar,2
262, aagami karya jiwanako kadam prati imandar rahos shubh rahos kamana chha,1
263, prashumsa hudamatra hoin timra galtiharu sunda pani nirdhakka ma timrai samarthak hu,1
264, kamajori har manchheko hunchha bigataka galtibat sikdai agadi badh shubhechchha chha jay nepal,2
265, mero jijnasa unako patrakaritako shailima matra ho dhanyapat,2
266, nak chai nabhachidinu hola plij,1
267, pustau dekhi ko ris pokhnu bhae chha bichara,0
268, ris khai kin utho tha chhain,2
269, aaphu sapha़ ra sahi purwa patni ga़lat dekhauda galama char jhapat lagaun man lago,0
270, jasari tapaimko pejawat ra mukhawat suniyo tyasari nai ishajiko mukh wa pejawat sunna dekhna paeko chhain,2
271, atit ke thiyo uni ke garthe sarokarako bisay hain,2
272, kasaiko niji jiwan lai dhoipakhai mahan bannu pani chhain,2
273, wastaw ma bilkul sahi kuro sar,1
274, hain sar tyo kura ta bigat bhayo nit hajur sriman sharimati sahamati mai chhodapatra bhaeko bhanera khulaekai chhan hain,2
275, aurika basne manchhe bhutapurwa sharimati pani kami bathi naholin,2
276, neta hos ya patrakar kohi suddha chhain,0
277, yo nepalama samarthak chhan bhandaima dui purwa patnilai pidit banaun paine,0
278, pariwar bat chhuttidako pida ta asahya pakkai pani hola,2
279, tar aaphulai sammalnuhola tapailai srimatile chhodepani 3 karod nepaliko sath sadhai rahirahane chha,2
280, sanotino galti sabaiko jiwanama hunchha,1
281, wigataka galtile wartamanako tapaimko uchai chhekidain dah garneharu sabai harnechhna aaphai jalera bhasma hunechhan,1
282, daju mero manaka kuranai yo tasbir bolchha winod tripathi jilai mero salam chha,1
283, jiwanasathisang sukha-dukh ghama-chhanya witaun paeka bhagyamaniharulai ma jasta abhagiko pida ke Thaha,2
284, tapai abhagi hoin rabi sar tapaimko sath karod nepali ko sath chha,2
285, sarwagunasampanna kohi hun,0
286, bigataka kami-kamajoribat path sikera aagami jiwanama satmargama hidera deshako bhalo hune,1
287, kam nirantar garirahanu hola dherai-dherai shubhakamana,1
288, jindagiko yatra yastai ho batoharu sabai sajilo chhain,0
289, sakaratmak bhawanaka sath sahi karya gardai agadi badnai parchha yasako nimti shubhakamana tapaimlai,1
290, jiwanama thes ra chot kaimyaum lagchhan,0
291, tyo jiwanako antya ho,0
292, aaphu swayam kati pidabat gujrie pani nepali janatako pidama malam lagaune tapaiko athak prayas prati mero salam chha,1
293, soche jasto chhain jiwan samjhe jasto chhain jiwan,0
294, sarwajanik mahatwaka yati thulthula ghatana,0
295, jibanama anekaun bidhna badha adchana aunchhan,0
296, suprabhat,2
297, doshi nai hun bhanne lagchha tapaim lai,0
298, kuro yasto ho bhane pahilyai kin aaena yatikhera bamgo kura garera hunchha,0
299, maryada alikati bhae pani rahechh,2
300, manawata lop bhaisakeko chha ti dustaharuka,0
301, hamro deshako samasya,2
302, prem prasad sanjelalai kun shabdale samman garaum khai yasta asal ra imanadar,1
303, karmachari deshama bhae desh bikas awasya hune thiyo tapaimko tyo boli sunda ra imandarita dekhda lakhaum janatako tarphabat salam,1
304, puchchharale tauko hallako teti ram्ro hoin rajanitik asthirata ramaun palkeka karmachariko rawaiya yata ni dekha paro,0
305, hajurako sahasalai salam balatkarale sajay ra pidhitale nyay paepachhi tyo dukhai thik holani,1
306, salam chha rawi sar hajuralai ra hajur jastai sahasi karmayoddha karmacharilai,1
307, tauka bhitra dherai phaehaera huneharukae tauko nadukhi rahan sakdain,0
308, sahi kura daju eka midiyale arko midiyako nam naline kura ta kya chitta bujhyo,1
309, aajasamma kunai karmacharile aaphaimlai bhrastachari,0
310, hun bhaneko itihas chha ra gopal khadka chudamanai sharmale hami bhrastachari,0
311, haum bhanchhan ra pakkai pani bhanenan ra bhandainan pani sakkigo ni yinle chaheko thaun pauda samma unai wali bista mahan thie ahile thulthula kura,0
312, esaigari deshabhakti eka bhaiyo bhane bhastachar ante hune dekhischha jastai prem sanjel jasta,1
313, chapluse parale kehi hune wala chhain bhrasta chor,0
314, samg kharo rupama prastut hunu nai par,0
315, ram्ro ra naram्ro kahile saman hunai sakadain jay rawi,1
316, aatyumtai ram्ro lagyo tapai ko kunai pani karyakram naheri nindrai lagdain,1
317, ko tarkik prastutika agadi anya wyakTilai tikna hammehamme hundorahechh,0
318, hain dherai kura dambhale halka rupama uttar die man paren,0
319, samwad sunirahu lageko thiyo kati chadai sakiechha,2
320, tyati uchcha sammanaka sath pani tyati bhari prasna thelna sakimdo rahechh tyo yahan dekhiyo sesan uttam thiyo badhai duwailai,1
321, bichabichama tokatoka garera po,0
322, dui aadarnaiy haru aikaisathakhusi lagchha dekhda ani alik bhaaini man aanandi hunchha aista bektiharuni hunuhunchha hamro deshamadeshaka gahana hiraaistai bektiharuko samuh banera desh bikas herne dhoko chha hamo sapana pura kailehola sath hamro chha aadarnaiy saraharulaikai lekhidinus,1
323, dubai jana ko kurakani sun man chha malai pani,1
324, dui aadaranaiy haru ekai thanuma dekhna pauda khushi lagyo ab samwad chai hernu parchha,1
325, dui pusta ko ram्rai juhari bhanau ki bishayantargat chhalaphal ko thulai charcha chha,1
326, nikai ram्ro kurakani,1
327, yo kura kani ko bhidiyo sambad linka kata painchha hola rabi dai,2
328, gud jab,1
329, nikai ram्ro kurakani rabi ji,1
330, nidhan bhaisakeka Narayan gopal tapaiko bihema janti chahin kasari aae bhani sodhidinu hola,2
331, khusiwala,1
332, pande baaiddik hun,1
333, tar unako tak sae chalaune shailima aphu wadhi hawi hune chahana,0
334, rawindra misrasagakae antarwartama misrale unalai badhi baelyae,0
335, araep lagaeka thiy,0
336, gestalai chhayama parera aphu hirae hun khaejne karan ke bhanera saedhnus,0
337, maile eso bhane bhumne ke ma sahi hunchhu,2
338, aainda kunai karyakram ma gaera baluwatar ma gaera banta gareko chhu,0
339, binod chaudhari ko bedarum ma pugeko chhu,2
340, aaphu khub mahan ani thulabada sang matra sangat garchhu bhanne jasto phurti nalagaunu bhandinu hola,0
341, maile sodhne prasna jasari bhaepani rakhi dinu hola rabi saratapai jasto desh bhakta manchhe,1
342, kin kunai partima samel nabhaekobhanera sodhnu holarabi sar hajuraharu milera kunai euta parti kholnu hos jun parti janatako hak ra adhikarako lagi hune chhamero prasna hajuraharu duwailai ho,1
343, bijay kumar dailai bhandinu tapainko swabhaw rawindra misra samg dherai milchha wiwekashil sajhama gaera desh banaune abhiyanama lagna ke le rokeko chha bhanera,1
344, saeche bhanda wadhi ghamandi dekhiy pande unako ghamanda,0
345, tyaha nera dekhiyo jatiwela tapaimle aphulai prasna garna aagrah garnubhayo tar unale prasna garenanatapaimko ryadikal patrakaritakae warema kehi saedhenan kinaki tyo saedhne bittikai tapaimko kamale u chhayama parthe,0
346, nepal dhanya chha kinaki bijay ra rawi jasta patrakarale nepalakae kukariti hataeka chhan,1
347, (disha nirdesha) karyakramako kunai eka bhag ma sambadako shilashilamadesh banaunu chha bhanepatrakar bhaera hudainabhanne tarka garda bijay kumar le prasag badalnu bha thiyo eka baristhajimmewar patrakar bhaeko natale pani uhale aaphno thap prasna ya bichar mahami lai bhani din kin aana kani garekosodhi dinu na,0
348, desh banaun kebal patrakar bhaera hudainabhanne tarka garne dishanirdesh ka tatkalin pahuna rabindramisra thie,1
349, dherai sahityakar alkohalik chhan janataharuma pani yo samasyakai rupama chha,2
350, bijayakumar jyu le aaphna yasabare anubhab bolidie pani kehi sudhar hunethiyo ki samajama,1
351, bijayakumar aphai drankar hun,0
352, hun hoin thie bhannuparla,1
353, purana lekhak ko sindiket kahile sakinchha,0
354, mero prasna chha jawaphadehita bihin shasakabaphadarita bihin rastra sewak imandaritabihin pratipaksha khabaradaritahin,0
355, janatale ke lokatantra janatako aiswarya ra sarthak banchha patrakarita nepal ko chautho amnga aaphanaima paradarshita aawasyak chha ki chhain,0
356, bijay dailai prasna kasari hakahaki kura garna saknu hunchha,1
357, yasako lagi karyakram marphat euta apil garna ma anurodh garna chahanchhu yadi yo upayukta hunchha bhane,1
358, euta kunai lekhau ani ko harek ma sabai milera garaum ani nepalama aparadh kam garna euta phesabuk aphis kholna dabab mulak sandesh diau,1
359, maile pani manama socheko thie dheraile apil gare kaso nahola,1
360, le bhannubhaeko yo kura ekadam sahi ho dheraijana yasto lutako chataroma pareko udaharan hami dherai jana sag chha,1
361, phesabuk aparadh wastawik data rakhne phesabuk aphis rakhna marka jukbhar lai anurodh garau,1
362, yo wishay bhanda ra sunda samanya lagepani yas kisimako karyama brahmlut,0
363, hune gareko yas wishayama pani riportin hunu paryo hajuraharuko tim bat,2
364, manoranjan kala ko star ko mulyankan darshak le garne ho yastai nai hunu parchha yo matra stariy ho bhanne hunu parchha bhanne chhain kalale anaitikata ra aparadh ko pristaposhan matra nagare hunchha darshak hasirahekachhan ramai rahekachhan bhane kasailai kin tauko dukhai,0
365, tyo sathilai meroanurodh esto arkako charitra hattyagarnekamanagarnuhola,0
366, yastai chala ho bhanne sarakarale phes buk banda garinu parchha,0
